domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
cstr,128,bracketed_secant,e2e,1.178444129913036,1.177748801938138,1.1814058699115626,True
cstr,128,bracketed_secant,kernel,1.2008679950087586,1.2004350566920037,1.2009514439849913,True
cstr,128,safeguarded_halley,e2e,1.17645488281669,1.1750632326035797,1.1773594774121672,True
cstr,128,safeguarded_halley,kernel,1.1812245539740873,1.1807306072794046,1.1813516399395494,True
cstr,128,safeguarded_newton,e2e,1.1820037699588837,1.1798516523077,1.1828850002518343,True
cstr,128,safeguarded_newton,kernel,1.2026667463743137,1.2023035457354145,1.2028778704047471,True
cstr,512,bracketed_secant,e2e,1.199865626427941,1.19906774402607,1.201071389514646,True
cstr,512,bracketed_secant,kernel,1.207867606486205,1.2077593935249828,1.2080300005185154,True
cstr,512,safeguarded_halley,e2e,1.1930481008282228,1.1904496315475508,1.1952003207595843,True
cstr,512,safeguarded_halley,kernel,1.1978778190100243,1.1977649095578453,1.1980552009345626,True
cstr,512,safeguarded_newton,e2e,1.2068124592715512,1.2052691272121472,1.208660539812702,True
cstr,512,safeguarded_newton,kernel,1.2165965510238153,1.2164871779175161,1.2168468446978764,True
cstr,2048,bracketed_secant,e2e,1.2015481645454487,1.1938761231765382,1.2102691983053955,True
cstr,2048,bracketed_secant,kernel,1.2061018941817097,1.2037749594910159,1.2068287278041323,True
cstr,2048,safeguarded_halley,e2e,1.185410406452676,1.1828664336225705,1.194317860691703,True
